queryId,avatar_name,avatar_id,language,city,date,mobile
5558,qfjeickradwvsmh,260623,estonian,copenhagen,4,0
5559,wdzipuotckelnyv,260624,finnish,copenhagen,4,0
5560,wfkxcpytglnqhuj,260625,french,copenhagen,4,0
5561,ytbmewdijafoxup,260626,german,copenhagen,4,0
5562,cugwohntlydvskr,260627,greek,copenhagen,4,0
5563,aidpwrobjeutxhk,260628,hungarian,copenhagen,4,0
5564,oiheczdmvubasqx,260629,irish,copenhagen,4,0
5565,nklgyfdcpeztroj,260630,italian,copenhagen,4,0
5566,ejkwltvunqzgxrh,260631,latvian,copenhagen,4,0
5567,epbrzolnhjtfgcq,260632,lithuanian,copenhagen,4,0
5568,vduxgwtnrhfzbey,260633,luxembourgish,copenhagen,4,0
5569,nxkepfmzruqwoic,260634,maltese,copenhagen,4,0
5570,fyjtucalkbezsnm,260635,polish,copenhagen,4,0
5571,qwdevjtngzmpokh,260636,portuguese,copenhagen,4,0
5572,mlaubxkcyrfphzw,260637,romanian,copenhagen,4,0
5573,rcqtniaxuewhdgy,260638,slovakian,copenhagen,4,0
5574,kxhciesdzlfnrja,260639,slovene,copenhagen,4,0
5575,qlwtchuzrokpysd,260640,spanish,copenhagen,4,0
5576,hawzyjnouestkxb,260641,swedish,copenhagen,4,0
5577,gnujairfzedypbw,260642,austrian,sofia,2,0
5578,nfwgtokaqmixblu,260643,belgian,sofia,2,0
5579,rmcvdkpaxshfugj,260644,bulgarian,sofia,2,0
5580,kyslxforqvdwzcb,260645,croatian,sofia,2,0
5581,zplhxajokngtuwy,260646,cypriot,sofia,2,0
5582,txoeakdiulzhbcf,260647,czech,sofia,2,0
5583,hiwrtvoequfbzlp,260648,danish,sofia,2,0
5584,xyfadqzjuorcvnt,260649,dutch,sofia,2,0
5585,rntwfvkoybjlcsx,260650,estonian,sofia,2,0
5586,skdcguqpxjvzrbi,260651,finnish,sofia,2,0
5587,qceytpfjwlhbkni,260652,french,sofia,2,0
5588,feuxkaqgbzihols,260653,german,sofia,2,0
5589,xfksndwurjzehat,260654,greek,sofia,2,0
5590,hyuwzdimoacjgkv,260655,hungarian,sofia,2,0
5591,ymudthbgiokaxze,260656,irish,sofia,2,0
5592,nzpaqdgebtvkjsw,260657,italian,sofia,2,0
5593,tbdaljuexcvznwy,260658,latvian,sofia,2,0
5594,vrxifbgwpozhejt,260659,lithuanian,sofia,2,0
5595,asedfkrjtczxivo,260660,luxembourgish,sofia,2,0
5596,xmpqncyljbdshza,260661,maltese,sofia,2,0
5597,ueocqnwrvmpjtbs,260662,polish,sofia,2,0
5598,nkrmvucoptieydb,260663,portuguese,sofia,2,0
5599,peuciqzytdgjkrl,260664,romanian,sofia,2,0
5600,wxzgiuclshbvkyt,260665,slovakian,sofia,2,0
5601,msarhydobuwcvqk,260666,slovene,sofia,2,0
5602,huezkgtwaovflrc,260667,spanish,sofia,2,0
5603,lueybhskagodprc,260668,swedish,sofia,2,0
5500,barlwhmsxkonvcd,260595,finnish,sofia,39,1
5501,barlwhmsxkonvcd,260595,finnish,sofia,35,1
5502,barlwhmsxkonvcd,260595,czech,sofia,19,0
5503,khmsvcjtuiwzldr,260596,austrian,sofia,36,0
5504,khmsvcjtuiwzldr,260596,italian,sofia,18,0
5505,khmsvcjtuiwzldr,260596,austrian,sofia,2,1
5506,khmsvcjtuiwzldr,260596,austrian,sofia,1,0
5507,cwgxpuvdhislbmf,260597,latvian,madrid,18,0
5508,cwgxpuvdhislbmf,260597,polish,madrid,5,0
5509,cwgxpuvdhislbmf,260597,polish,madrid,2,0
5510,ncbhqldzkeiftag,260598,slovakian,amsterdam,5,1
5511,ncbhqldzkeiftag,260598,finnish,amsterdam,4,1
5512,uvxgdpmkrcqnjhb,260599,finnish,madrid,38,1
5513,uvxgdpmkrcqnjhb,260599,spanish,madrid,21,0
5514,uvxgdpmkrcqnjhb,260599,spanish,madrid,6,0
5515,yniefagbpdxowuc,260600,lithuanian,valletta,16,1
5516,yniefagbpdxowuc,260600,lithuanian,madrid,6,1
5517,xtvqfgawiblcmju,260601,swedish,rome,19,0
5518,xtvqfgawiblcmju,260601,swedish,paris,2,0
5519,navmxurceswpbih,260602,swedish,rome,19,1
5520,navmxurceswpbih,260602,swedish,rome,1,0
5521,navmxurceswpbih,260602,swedish,paris,0,0
5522,dnfwahjxqsupvyr,260603,greek,vienna,15,0
5523,dnfwahjxqsupvyr,260603,greek,amsterdam,3,0
5524,ardzstypcvwjxgi,260604,bulgarian,amsterdam,6,0
5525,ardzstypcvwjxgi,260604,danish,rome,5,0
5484,izqherjyfbcouxt,260589,latvian,rome,17,0
5485,izqherjyfbcouxt,260589,maltese,rome,5,1
5486,izqherjyfbcouxt,260589,latvian,rome,1,1
2152,pabnzcsu,127539,austrian,amsterdam,18,1
2161,dryshvgk,127845,croatian,amsterdam,4,1
2162,qpjysgmv,127846,czech,amsterdam,4,0
2163,dxglymqj,127847,czech,amsterdam,34,1
2164,iphfuyem,127848,danish,amsterdam,1,1
2165,droczfhp,127849,danish,amsterdam,2,0
2400,bzxmurko,128717,german,paris,21,1
2401,krepvaqz,128718,greek,paris,35,1
2402,hnemjtdo,128719,hungarian,paris,1,0
2403,sgmklcde,128720,hungarian,paris,3,0
2404,bsiuqehk,128721,hungarian,paris,4,0
2405,pngaxsky,128722,hungarian,paris,15,1
2406,jxoypgwd,128723,hungarian,paris,17,0
2407,nbxgmjvk,128724,hungarian,paris,19,0
2408,rkahlunz,128725,hungarian,paris,21,1
2409,qwdxbmnp,128726,hungarian,paris,40,0
2410,dojtlvgq,128727,irish,paris,15,1
2411,bpxdfyce,128728,italian,paris,0,1
2412,kviqjerf,128729,italian,paris,17,0
2413,pyrhzscu,128730,italian,paris,37,1
2414,taxiynco,128731,latvian,paris,5,1
2415,lecrbmhj,128732,latvian,paris,20,0
2416,uszlxvcb,128733,latvian,paris,38,1
2417,tpncdkrw,128734,latvian,paris,39,0
2418,pigozwvr,128735,lithuanian,paris,2,1
2419,qepckwnv,128736,lithuanian,paris,3,1
2420,waqstdbg,128737,lithuanian,paris,19,0
2421,gwalvkni,128738,polish,paris,21,1
2422,pfzakqxl,128739,romanian,paris,5,1
2423,bzuhwfti,128740,romanian,paris,17,0
2424,aqnxscpi,128741,slovakian,paris,2,1
2425,dcyrwkxz,128742,slovakian,paris,3,1
2426,urhakxpq,128743,slovakian,paris,4,0
2427,olqryjga,128744,slovakian,paris,5,0
2428,nrfucqzv,128745,slovakian,paris,20,0
2429,shwmrban,128746,slovakian,paris,37,1
2430,agjncspe,128747,spanish,paris,0,0
2431,ivwczeqt,128748,swedish,paris,5,1
2432,bcjsuifk,128749,swedish,paris,35,1
2433,ztufldpx,128750,swedish,paris,36,0
2434,euswtplz,128751,swedish,paris,39,0
2435,ybakfupc,128752,austrian,rome,37,1
2436,scgrymtq,128753,belgian,rome,1,0
2437,pdxilgez,128754,belgian,rome,6,1
2438,eaifowmp,128755,bulgarian,rome,18,0
2439,zwxytmig,128756,bulgarian,rome,35,1
2440,pjkiqdha,128757,bulgarian,rome,37,1
2441,woyifejv,128758,cypriot,rome,3,1
2442,twspjely,128759,danish,rome,1,0
2443,jgvftiab,128760,danish,rome,15,1
2444,fxdyiwvo,128761,danish,rome,19,0
2445,yjcakedg,128762,estonian,rome,2,0
2446,cebsuizp,128763,estonian,rome,5,1
2447,zoqvaebm,128764,estonian,rome,21,0
2448,ywaohbft,128765,estonian,rome,39,0
2449,cmfsdhxj,128766,finnish,rome,0,1
2450,qbjsnlfc,128767,finnish,rome,1,1
2451,oxtpvsuy,128768,finnish,rome,5,1
2452,gywkbrnm,128769,finnish,rome,6,0
2453,bwjoftup,128770,finnish,rome,15,1
2454,qhtgmjkd,128771,french,rome,19,0
2455,iulgdbtv,128772,greek,rome,2,0
2456,rhxtgqje,128773,greek,rome,5,0
2457,dcbezvis,128774,greek,rome,6,0
2458,upoqtzaf,128775,greek,rome,17,1
2459,pkuwfgvc,128776,greek,rome,40,0
2460,xlysbpvm,128777,hungarian,rome,20,0
2461,duvpqlxg,128778,hungarian,rome,21,0
2462,hwkxncli,128779,hungarian,rome,35,1
2463,arjfzvun,128780,hungarian,rome,40,0
2464,snhzpcvo,128781,irish,rome,4,1
2465,hucnjdol,128782,irish,rome,5,1
2466,ghpyifsq,128783,italian,rome,5,1
2467,gntbhmke,128784,italian,rome,36,1
2468,vhpdzexq,128785,maltese,rome,1,1
2469,zsmevhut,128786,maltese,rome,15,1
2470,ihsxtrmu,128787,maltese,rome,21,0
2471,ldhxonsz,128788,maltese,rome,38,1
2472,ogcspjlk,128789,polish,rome,3,0
2473,ukatjhyc,128790,polish,rome,21,1
2474,qanhxyzt,128791,portuguese,rome,37,1
2475,agjrmfwb,128792,romanian,rome,1,0
2476,wjmqneyv,128793,romanian,rome,16,1
2477,fdbhyxqp,128794,romanian,rome,17,1
2478,txwksqar,128795,slovakian,rome,15,1
2479,rmvslqad,128796,slovakian,rome,19,0
2480,aqfewjxu,128797,slovakian,rome,34,0
2581,ijodmpqx,128898,bulgarian,valletta,20,1
2582,tnjgyvcz,128899,bulgarian,valletta,34,1
2583,ewultjyx,128900,bulgarian,valletta,35,0
2584,yjurxzmo,128901,croatian,valletta,21,0
2585,gbpwqtjs,128902,cypriot,valletta,5,0
2586,ywafptjd,128903,cypriot,valletta,6,0
2587,antjolwx,128904,czech,valletta,2,1
2588,xdmrzlgj,128905,czech,valletta,38,0
2589,xzmuprsc,128906,danish,valletta,4,1
2590,ghwsfalk,128907,danish,valletta,6,0
2591,irocjuse,128908,danish,valletta,35,0
2592,pvxgmkys,128909,danish,valletta,38,0
2593,byknprio,128910,dutch,valletta,36,1
2594,jicrlxqy,128911,estonian,valletta,2,0
2595,atqjnzkg,128912,estonian,valletta,15,1
2596,pkvsjcfg,128913,finnish,valletta,1,0
2597,niqxdavb,128914,finnish,valletta,3,0
2598,acyrhgif,128915,finnish,valletta,6,1
2599,rmpfqjxs,128916,finnish,valletta,16,0
2600,bqgfjmcl,128917,finnish,valletta,20,1
2601,yrgpmxwf,128918,finnish,valletta,34,1
2602,dtxgvujs,128919,finnish,valletta,38,0
2603,tfayekbq,128920,finnish,valletta,39,0
2604,hjpozbfk,128921,german,valletta,0,0
2605,xjdfearu,128922,german,valletta,6,1
2606,rkameghw,128923,german,valletta,39,0
2607,qdsvptax,128924,hungarian,valletta,3,1
2608,gfmozjit,128925,hungarian,valletta,5,1
2609,gcmriend,128926,hungarian,valletta,18,1
2610,scivwedj,128927,hungarian,valletta,21,0
2611,gfzhwjom,128928,hungarian,valletta,37,1
2612,kysfolbd,128929,italian,valletta,34,1
2613,unmyoqsw,128930,lithuanian,valletta,17,0
2614,kjvhutws,128931,maltese,valletta,1,1
2615,gkzfbsud,128932,maltese,valletta,3,1
2616,hvqecrfw,128933,maltese,valletta,15,1
2617,djnhsrxm,128934,maltese,valletta,16,0
2618,jklpwqhz,128935,maltese,valletta,38,0
2619,zmpokcjb,128936,portuguese,valletta,4,0
2620,vgidmjey,128937,portuguese,valletta,35,0
2621,ibqvmazu,128938,romanian,valletta,1,1
2622,owkvzdel,128939,romanian,valletta,6,0
2623,hxkjizlc,128940,romanian,valletta,17,0
2624,huqmfwvs,128941,romanian,valletta,19,1
2625,nydzrgau,128942,slovakian,valletta,17,0
2626,gxuwncat,128943,slovakian,valletta,36,1
2627,zawkjhcg,128944,slovakian,valletta,38,0
2628,wdpuhsjx,128945,slovakian,valletta,39,0
2629,kcozihwp,128946,slovene,valletta,3,0
2630,wlvaxskh,128947,slovene,valletta,5,1
2631,xwhpqzjs,128948,spanish,valletta,1,0
2632,botwavfm,128949,spanish,valletta,19,1
2633,agjiusvf,128950,spanish,valletta,37,1
2634,ojlahwiv,128951,swedish,valletta,5,0
2635,jgpzwmxl,128952,swedish,valletta,19,1
2636,ivdumjpg,128953,swedish,valletta,35,0
2637,chgabsrf,128954,swedish,valletta,37,1
2638,yxhalqbt,128955,austrian,vienna,16,1
2639,lcqvubfw,128956,austrian,vienna,17,1
2640,ewmihacn,128957,austrian,vienna,18,0
2641,onvwxydp,128958,belgian,vienna,19,1
2642,mazrklgp,128959,bulgarian,vienna,0,0
2643,yzvpfqdm,128960,bulgarian,vienna,6,0
2644,fltdwyix,128961,bulgarian,vienna,19,1
2645,sifrywlz,128962,bulgarian,vienna,20,1
2646,wxlmrgna,128963,croatian,vienna,4,0
2647,icywpxeb,128964,croatian,vienna,18,0
2648,btlwuydv,128965,croatian,vienna,39,0
2649,vueamgwn,128966,cypriot,vienna,5,0
2650,mpnhliyz,128967,cypriot,vienna,6,0
2651,pjfbwvud,128968,czech,vienna,2,1
2652,wvmgyjka,128969,czech,vienna,16,1
2653,pbndkmhw,128970,czech,vienna,17,1
2654,poivyrjl,128971,danish,vienna,5,0
2655,zeaugmbn,128972,danish,vienna,6,0
2656,xkmfowbu,128973,danish,vienna,15,0
2657,ipqnhkuc,128974,danish,vienna,19,1
2658,eonfphda,128975,danish,vienna,35,1
2659,ldqsbxni,128976,dutch,vienna,17,1
2660,sxvtajhe,128977,dutch,vienna,20,1
2661,zoxqpbfh,128978,estonian,vienna,16,1
2662,ydnvxcui,128979,estonian,vienna,17,1
2663,zecwjdui,128980,estonian,vienna,38,1
2664,wxuhemtq,128981,estonian,vienna,40,1
2665,vzutnokg,128982,finnish,vienna,6,1
2666,ghbdxocv,128983,finnish,vienna,20,1
2667,gnorjska,128984,finnish,vienna,38,1
2668,fyupbcnm,128985,french,vienna,1,0
2669,celhibqj,128986,german,vienna,0,1
2670,atuhzmnq,128987,greek,vienna,16,1
2671,vjmuapes,128988,greek,vienna,34,1
2672,xhdvqnro,128989,hungarian,vienna,17,1
2673,blmwzqos,128990,hungarian,vienna,18,0
2674,fjkumvbi,128991,hungarian,vienna,21,0
2675,xzbyglaf,128992,hungarian,vienna,36,0
2676,htvukmqd,128993,hungarian,vienna,39,0
2677,ufvmwbia,128994,irish,vienna,1,0
2678,zvnqgkmp,128995,irish,vienna,4,1
2679,ubmgywfz,128996,irish,vienna,6,0
2680,xfpvrzmo,128997,irish,vienna,35,0
2156,jcarxzph,127653,austrian,amsterdam,36,0
2157,ufizlert,127654,austrian,amsterdam,38,1
2158,konmtxsc,127655,belgian,amsterdam,17,1
2159,arxjhlqe,127656,bulgarian,amsterdam,15,1
2160,rixcmsyq,127657,bulgarian,amsterdam,34,1
2481,qcdsniue,128798,slovakian,rome,38,1
2482,vhwlbjaq,128799,slovakian,rome,40,0
2483,ucgweykq,128800,slovene,rome,0,0
2484,vaousgbh,128801,slovene,rome,34,0
2485,qltxchiv,128802,slovene,rome,35,1
2486,siplfjyg,128803,slovene,rome,39,0
2487,hzapktbc,128804,spanish,rome,16,1
2488,kjlmdayq,128805,spanish,rome,18,1
2489,gpxqcamd,128806,swedish,rome,17,1
2490,ybuitwcr,128807,swedish,rome,18,1
2491,azckiqpy,128808,swedish,rome,34,0
2492,whamjqeu,128809,swedish,rome,38,1
2493,iwzgabfx,128810,swedish,rome,39,0
2494,hmyitpvw,128811,austrian,sofia,15,1
2495,ydtwogsh,128812,austrian,sofia,18,0
2496,xzgujcad,128813,austrian,sofia,20,0
2497,kicsrauw,128814,austrian,sofia,21,0
2498,itdxokcj,128815,austrian,sofia,34,1
2499,ugvmehax,128816,austrian,sofia,39,1
2500,eowhquki,128817,austrian,sofia,40,1
2501,fcbmhqzt,128818,belgian,sofia,36,1
2502,rkqdxvzh,128819,belgian,sofia,37,0
2503,royahmgs,128820,bulgarian,sofia,0,1
2504,hiknbyqm,128821,bulgarian,sofia,17,1
2505,hptsgylv,128822,danish,sofia,1,1
2506,vzkthaji,128823,danish,sofia,4,1
2507,gqkihvem,128824,danish,sofia,6,1
2508,chupeksv,128825,danish,sofia,36,1
2509,vnwtpaeq,128826,dutch,sofia,2,0
2510,otsexnay,128827,dutch,sofia,6,1
2511,qdvuyzwi,128828,dutch,sofia,21,0
2512,kynqcowa,128829,dutch,sofia,36,0
2513,dowampzg,128830,estonian,sofia,0,0
2514,xnbohyms,128831,estonian,sofia,3,1
2515,qwnhxjod,128832,estonian,sofia,19,1
2516,ecqgwtpf,128833,estonian,sofia,21,0
2517,clnvqgtr,128834,estonian,sofia,36,1
2518,qmitpkrj,128835,estonian,sofia,37,0
2519,etbudxcl,128836,finnish,sofia,2,1
2520,efrckabg,128837,finnish,sofia,21,0
2521,uqghbxtf,128838,finnish,sofia,38,0
2522,nbwrzigs,128839,finnish,sofia,39,1
2523,oaruktps,128840,german,sofia,5,1
2524,poifedhz,128841,greek,sofia,1,0
2525,kabgczhx,128842,hungarian,sofia,5,1
2526,ponzldra,128843,hungarian,sofia,6,0
2527,vgrpjzha,128844,hungarian,sofia,15,1
2528,aqykzgex,128845,hungarian,sofia,16,1
2529,fjbamwoi,128846,hungarian,sofia,19,1
2530,bgvwehok,128847,hungarian,sofia,20,1
2531,imzclngb,128848,hungarian,sofia,38,1
2532,rkyzidsx,128849,hungarian,sofia,39,1
2533,ystfcxem,128850,irish,sofia,3,1
2534,vtudpink,128851,irish,sofia,38,0
2535,usrcpwjn,128852,italian,sofia,1,1
2536,armuvfcg,128853,latvian,sofia,0,0
2537,kxdflynm,128854,latvian,sofia,19,1
2538,cvgnterf,128855,latvian,sofia,35,0
2539,gelzdbiw,128856,latvian,sofia,39,1
2540,dhuxrmfc,128857,luxembourgish,sofia,2,1
2541,nyftgsda,128858,polish,sofia,15,1
2542,ysprnxcu,128859,polish,sofia,18,0
2543,hxjramtq,128860,portuguese,sofia,6,0
2544,mvhoarui,128861,romanian,sofia,2,0
2545,qrdgihcb,128862,romanian,sofia,35,0
2546,prhixmun,128863,slovakian,sofia,5,1
2547,vjxwozgs,128864,slovakian,sofia,15,1
2548,godslymn,128865,slovakian,sofia,18,0
2549,wvkpjrlf,128866,slovakian,sofia,20,1
2550,pebfvyuj,128867,slovakian,sofia,34,1
2551,mnkgcixo,128868,slovakian,sofia,38,0
2552,ulrxwkgf,128869,slovakian,sofia,40,1
2553,fvhwkpem,128870,slovene,sofia,4,0
2554,webkfypc,128871,slovene,sofia,16,1
2555,vfjhdlno,128872,slovene,sofia,17,1
2556,rfvckdlg,128873,spanish,sofia,5,0
2557,sigtrajy,128874,spanish,sofia,34,1
2558,suxnczip,128875,spanish,sofia,40,1
2559,fsjtenrh,128876,swedish,sofia,1,0
2560,daciunpv,128877,swedish,sofia,2,0
2561,brdnfqku,128878,swedish,sofia,3,0
2562,swaxqlmf,128879,swedish,sofia,17,1
2563,rpgjfhis,128880,swedish,sofia,35,0
2564,qmitrkuj,128881,swedish,sofia,37,0
2565,nyvpamjh,128882,austrian,valletta,1,1
2566,pmwgftui,128883,austrian,valletta,4,0
2567,hdixpufn,128884,austrian,valletta,15,1
2568,zvukhxgw,128885,austrian,valletta,17,0
2569,sqlexatv,128886,austrian,valletta,21,0
2570,kgpnajlx,128887,austrian,valletta,36,1
2571,akiouxrq,128888,belgian,valletta,2,0
2572,wqyacmup,128889,belgian,valletta,4,1
2573,phzmodtl,128890,belgian,valletta,5,1
2574,bcheyfms,128891,belgian,valletta,15,0
2575,xdgecnsz,128892,belgian,valletta,18,1
2576,fghyvpum,128893,bulgarian,valletta,1,0
2577,caodngjw,128894,bulgarian,valletta,2,1
2578,iclqfymj,128895,bulgarian,valletta,3,1
2579,txwfrzuo,128896,bulgarian,valletta,16,0
2580,tnwmxulr,128897,bulgarian,valletta,18,1
2150,vifqnagu,127180,austrian,amsterdam,2,1
2153,nxqkcfmh,127540,austrian,amsterdam,20,1
2216,bytxkzfd,128260,slovene,amsterdam,2,0
2217,zbpmkoiw,128265,slovene,amsterdam,5,1
2218,mlskhrei,128270,slovene,amsterdam,16,1
2219,zpsuormy,128274,slovene,amsterdam,21,0
2220,kjogrqwf,128280,swedish,amsterdam,3,1
2221,obmsqkfa,128285,swedish,amsterdam,4,1
2222,fovidmjk,128290,austrian,copenhagen,5,1
2223,isahwfvp,128294,austrian,copenhagen,15,0
2224,ypwshocx,128300,austrian,copenhagen,18,0
2225,ambgpjdr,128304,austrian,copenhagen,34,1
2226,fhviturj,128308,austrian,copenhagen,35,0
2227,dhmrnkpz,128314,austrian,copenhagen,38,1
2228,kswqalpn,128319,bulgarian,copenhagen,15,0
2229,fkaqshwc,128321,bulgarian,copenhagen,17,0
2230,tunboipz,128322,bulgarian,copenhagen,21,1
2231,dsnvgyra,128323,bulgarian,copenhagen,35,0
2232,ubvqjwea,128324,cypriot,copenhagen,0,0
2233,bkpqihzm,128325,cypriot,copenhagen,15,0
2234,yrxjvwfg,128326,czech,copenhagen,36,1
2235,mfodcbgn,128327,czech,copenhagen,40,1
2236,ywkesfto,128328,danish,copenhagen,0,1
2237,jucfhnxm,128329,danish,copenhagen,5,0
2238,pxlzesad,128330,danish,copenhagen,19,0
2239,qtkvhbdc,128331,danish,copenhagen,20,1
2240,zcyjsfih,128332,estonian,copenhagen,1,0
2241,auikcngx,128334,estonian,copenhagen,2,1
2242,jybdenxz,128340,estonian,copenhagen,6,1
2243,awunsymz,128346,estonian,copenhagen,36,1
2244,houimeng,128352,estonian,copenhagen,39,0
2245,bmhngzsa,128358,finnish,copenhagen,6,0
2246,bjfhutkd,128363,finnish,copenhagen,16,1
2247,mrvhfyzg,128369,finnish,copenhagen,35,0
2248,doexqigk,128376,french,copenhagen,3,0
2249,shiqyzjp,128381,french,copenhagen,17,0
2250,rwinxjfo,128387,french,copenhagen,39,0
2251,zdcuvnkh,128392,greek,copenhagen,4,0
2252,aesklngc,128398,greek,copenhagen,34,0
2253,ohyeipvl,128404,greek,copenhagen,38,1
2254,ftkxevyq,128410,hungarian,copenhagen,4,1
2255,acfuzlbq,128416,hungarian,copenhagen,16,1
2256,oxpkjnzy,128422,hungarian,copenhagen,17,0
2257,iwmsyaqk,128428,hungarian,copenhagen,18,0
2258,hyrfebsv,128433,hungarian,copenhagen,34,1
2259,dmpreflo,128439,hungarian,copenhagen,40,1
2260,jmqrbuxz,128445,irish,copenhagen,0,1
2261,lreywozf,128451,irish,copenhagen,3,1
2262,xvruhywo,128455,italian,copenhagen,2,0
2263,zuksjycx,128459,italian,copenhagen,34,1
2264,nhpzuafk,128464,lithuanian,copenhagen,5,1
2265,wxzmvfrt,128470,lithuanian,copenhagen,21,1
2266,odnpjfvg,128475,luxembourgish,copenhagen,1,0
2267,qgtumyxd,128481,luxembourgish,copenhagen,5,0
2268,zrbihaqd,128488,polish,copenhagen,2,1
2269,knqurhfo,128494,polish,copenhagen,6,0
2270,dkjabyrn,128499,polish,copenhagen,37,0
2271,jogxldzq,128505,portuguese,copenhagen,1,1
2272,rjgziuxc,128510,romanian,copenhagen,2,0
2273,noqpbeth,128516,romanian,copenhagen,4,0
2274,adfvxkbn,128522,romanian,copenhagen,6,0
2275,lmrganto,128528,slovakian,copenhagen,19,0
2276,fvnacypk,128534,slovakian,copenhagen,37,0
2277,avbcuide,128540,slovakian,copenhagen,38,1
2278,dortzfwe,128546,slovakian,copenhagen,40,1
2279,olzmheyt,128552,slovene,copenhagen,6,1
2280,aflvbrzs,128558,slovene,copenhagen,35,0
2281,aztefusy,128564,spanish,copenhagen,4,1
2282,eltjwrqa,128570,spanish,copenhagen,16,1
2283,wermtivj,128576,spanish,copenhagen,20,0
2284,wrhopxdn,128579,swedish,copenhagen,1,1
2285,thepbniy,128586,swedish,copenhagen,4,0
2286,tgojaqle,128593,swedish,copenhagen,6,1
2287,hqwbzflo,128599,swedish,copenhagen,21,1
2288,ygheriov,128605,swedish,copenhagen,36,1
2289,voawdizx,128606,swedish,copenhagen,37,0
2290,abyoflrt,128607,swedish,copenhagen,39,0
2291,naugilwy,128608,austrian,madrid,3,0
2292,rliwdhcx,128609,austrian,madrid,5,1
2293,hcmojbus,128610,austrian,madrid,16,1
2294,pnurzwtq,128611,austrian,madrid,35,1
2295,hpoflakc,128612,austrian,madrid,39,0
2296,arkgcboh,128613,belgian,madrid,21,1
2297,fecyvoqg,128614,belgian,madrid,36,1
2298,prexvomt,128615,bulgarian,madrid,16,1
2299,laekoqxd,128616,bulgarian,madrid,17,0
2300,gzwrkbac,128617,bulgarian,madrid,18,0
2301,ecklfxir,128618,bulgarian,madrid,39,0
2302,zocshkum,128619,bulgarian,madrid,40,1
2303,tbmfykhg,128620,croatian,madrid,3,1
2304,crnhkyam,128621,croatian,madrid,6,0
2305,seulmxac,128622,croatian,madrid,35,0
2306,rzgihwod,128623,cypriot,madrid,0,0
2307,jvkegpyn,128624,cypriot,madrid,4,0
2308,xulfhcid,128625,cypriot,madrid,18,0
2309,mtbfcvwe,128626,danish,madrid,1,0
2310,clpotedy,128627,danish,madrid,5,0
2311,rfwmsuvh,128628,danish,madrid,6,1
2312,enzwqmpt,128629,danish,madrid,19,0
2313,rhqdlocf,128630,dutch,madrid,35,1
2314,rbskmqua,128631,estonian,madrid,3,1
2315,hifaqerg,128632,estonian,madrid,4,0
2316,kajbsvql,128633,estonian,madrid,35,1
2317,wcsvqyug,128634,estonian,madrid,36,1
2318,genbjiuc,128635,finnish,madrid,3,1
2319,sexvdutm,128636,finnish,madrid,17,0
2320,mavkjylw,128637,finnish,madrid,18,0
2321,gfsyvned,128638,finnish,madrid,20,1
2322,djezvwor,128639,finnish,madrid,34,1
2323,gezumkdq,128640,finnish,madrid,36,1
2324,znwduypc,128641,french,madrid,0,1
2325,ahjupvmc,128642,french,madrid,3,0
2326,bgdypaej,128643,french,madrid,19,0
2327,lrmucwiq,128644,german,madrid,21,1
2328,setyfdbp,128645,german,madrid,39,0
2329,ozgxmabd,128646,greek,madrid,3,1
2330,pwnshybk,128647,greek,madrid,5,1
2331,uxbkweta,128648,greek,madrid,15,0
2332,xsucmjpf,128649,hungarian,madrid,20,1
2333,rhfxmwyn,128650,hungarian,madrid,34,1
2334,tikgdwsp,128651,hungarian,madrid,38,1
2335,zmyrdnvb,128652,hungarian,madrid,40,1
2336,urmodlhj,128653,irish,madrid,40,1
2337,dqylfhni,128654,italian,madrid,5,0
2338,zwidlbat,128655,italian,madrid,36,1
2339,qpcwbfnl,128656,latvian,madrid,38,1
2340,zmfkvncp,128657,lithuanian,madrid,17,0
2341,hnmctgse,128658,luxembourgish,madrid,6,0
2342,aixqzbch,128659,luxembourgish,madrid,16,1
2343,jnhdvwke,128660,luxembourgish,madrid,18,0
2344,camrvlpz,128661,luxembourgish,madrid,20,1
2345,watomerq,128662,luxembourgish,madrid,37,1
2346,tkodfvxq,128663,maltese,madrid,16,1
2347,hqbgeklx,128664,maltese,madrid,20,1
2348,ilzfubdc,128665,romanian,madrid,6,0
2349,nylfwjbd,128666,romanian,madrid,21,1
2350,qwcndvty,128667,slovakian,madrid,1,0
2351,sizxylkr,128668,slovakian,madrid,4,1
2352,hbfyxmjo,128669,slovakian,madrid,5,0
2353,vojsgkyu,128670,slovakian,madrid,15,0
2354,zynbkxro,128671,slovakian,madrid,37,1
2355,rczjygke,128672,slovene,madrid,19,1
2356,lvkbawif,128673,spanish,madrid,5,1
2357,dzqvfoye,128674,spanish,madrid,34,1
2358,hgkocnmb,128675,swedish,madrid,0,0
2359,niwgcyks,128676,swedish,madrid,15,0
2360,cspiwrub,128677,swedish,madrid,21,1
2361,ndwfysmk,128678,swedish,madrid,38,1
2362,frehdylq,128679,austrian,paris,0,0
2363,giqwpfyn,128680,austrian,paris,2,0
2364,mbankzld,128681,austrian,paris,3,0
2365,dipwxvkr,128682,austrian,paris,18,1
2366,bzrodejn,128683,austrian,paris,21,1
2367,ecakupxz,128684,belgian,paris,2,0
2368,yuzeskpa,128685,belgian,paris,6,0
2369,comfshba,128686,belgian,paris,16,0
2370,olwumzdx,128687,belgian,paris,17,1
2371,zikrytuc,128688,bulgarian,paris,0,1
